=== GigRadar Artist Enrichment — Last.fm ===

Loading artists from DynamoDB...
  29,393 artists loaded

Processing 29,393 artists


  [16,801/29,392] (57.2%) | Enriched: 10174 | Genres: 7035 | Bios: 6110 | Not found: 6627   
  [16,901/29,392] (57.5%) | Enriched: 10232 | Genres: 7073 | Bios: 6143 | Not found: 6669   
  [17,001/29,392] (57.8%) | Enriched: 10298 | Genres: 7121 | Bios: 6184 | Not found: 6703   
  [17,101/29,392] (58.2%) | Enriched: 10363 | Genres: 7170 | Bios: 6225 | Not found: 6738   
  [17,201/29,392] (58.5%) | Enriched: 10423 | Genres: 7205 | Bios: 6256 | Not found: 6778   
  [17,301/29,392] (58.9%) | Enriched: 10478 | Genres: 7248 | Bios: 6294 | Not found: 6823   
  [17,401/29,392] (59.2%) | Enriched: 10544 | Genres: 7295 | Bios: 6332 | Not found: 6857   
  [17,501/29,392] (59.5%) | Enriched: 10605 | Genres: 7331 | Bios: 6362 | Not found: 6896   
  [17,601/29,392] (59.9%) | Enriched: 10670 | Genres: 7376 | Bios: 6402 | Not found: 6931   
  [17,701/29,392] (60.2%) | Enriched: 10732 | Genres: 7412 | Bios: 6433 | Not found: 6969   
  [17,801/29,392] (60.6%) | Enriched: 10806 | Genres: 7464 | Bios: 6478 | Not found: 6995   
  [17,901/29,393] (60.9%) | Enriched: 10867 | Genres: 7502 | Bios: 6512 | Not found: 7034   
  [18,001/29,393] (61.2%) | Enriched: 10939 | Genres: 7547 | Bios: 6554 | Not found: 7062   
  [18,101/29,393] (61.6%) | Enriched: 11003 | Genres: 7597 | Bios: 6600 | Not found: 7098   
  [18,201/29,393] (61.9%) | Enriched: 11063 | Genres: 7640 | Bios: 6633 | Not found: 7138   
  [18,301/29,393] (62.3%) | Enriched: 11129 | Genres: 7687 | Bios: 6672 | Not found: 7172   
  [18,401/29,393] (62.6%) | Enriched: 11191 | Genres: 7728 | Bios: 6708 | Not found: 7210   
  [18,501/29,393] (62.9%) | Enriched: 11263 | Genres: 7776 | Bios: 6752 | Not found: 7238   
  [18,601/29,393] (63.3%) | Enriched: 11324 | Genres: 7815 | Bios: 6787 | Not found: 7277   
  [18,701/29,393] (63.6%) | Enriched: 11381 | Genres: 7863 | Bios: 6829 | Not found: 7320   
  [18,801/29,393] (64.0%) | Enriched: 11436 | Genres: 7898 | Bios: 6857 | Not found: 7365   
  [18,901/29,393] (64.3%) | Enriched: 11498 | Genres: 7945 | Bios: 6898 | Not found: 7403   
  [19,001/29,393] (64.6%) | Enriched: 11557 | Genres: 7985 | Bios: 6931 | Not found: 7444   
  [19,101/29,393] (65.0%) | Enriched: 11614 | Genres: 8025 | Bios: 6968 | Not found: 7487   
  [19,201/29,393] (65.3%) | Enriched: 11678 | Genres: 8069 | Bios: 7011 | Not found: 7523   
  [19,301/29,393] (65.7%) | Enriched: 11742 | Genres: 8115 | Bios: 7052 | Not found: 7559   
  [19,401/29,393] (66.0%) | Enriched: 11809 | Genres: 8166 | Bios: 7093 | Not found: 7592   
  [19,501/29,393] (66.3%) | Enriched: 11873 | Genres: 8204 | Bios: 7130 | Not found: 7628   
  [19,601/29,393] (66.7%) | Enriched: 11941 | Genres: 8253 | Bios: 7172 | Not found: 7660   
