
=== Ticketline Scraper — 2026-04-20T17:30:24.105Z ===
  [Worcester Wolves Mini Ballers Camp] @ University of Worcester Arena, Worcester — 2026-08-07
  [Worcester Wolves Community Sessions] @ University of Worcester Arena, Worcester — 2026-08-24
  [Worcester Wolves Mini Ballers Camp] @ University of Worcester Arena, Worcester — 2026-08-24
  [Worcester Wolves Community Sessions] @ University of Worcester Arena, Worcester — 2026-08-25
  [Worcester Wolves Mini Ballers Camp] @ University of Worcester Arena, Worcester — 2026-08-25
  [Worcester Wolves Community Sessions] @ University of Worcester Arena, Worcester — 2026-08-26
  [Worcester Wolves Mini Ballers Camp] @ University of Worcester Arena, Worcester — 2026-08-26
  [Worcester Wolves Community Sessions] @ University of Worcester Arena, Worcester — 2026-08-27
  [Worcester Wolves Mini Ballers Camp] @ University of Worcester Arena, Worcester — 2026-08-27
  [Worcester Wolves Season Ticket 2026-27] @ University of Worcester Arena, Worcester — 2026-09-01
  [Worcester Wolves Community Sessions] @ University of Worcester Sport Centre, Worcester — 2026-04-25
  [Worcester Wolves Saturday Club] @ University of Worcester Sport Centre, Worcester — 2026-04-25
  [Worcester Wolves Community Sessions] @ University of Worcester Sport Centre, Worcester — 2026-05-02
  [Worcester Wolves Saturday Club] @ University of Worcester Sport Centre, Worcester — 2026-05-02
  [Worcester Wolves Community Sessions] @ University of Worcester Sport Centre, Worcester — 2026-05-09
  [Worcester Wolves Saturday Club] @ University of Worcester Sport Centre, Worcester — 2026-05-09
  [Worcester Wolves Community Sessions] @ University of Worcester Sport Centre, Worcester — 2026-05-16
  [Worcester Wolves Saturday Club] @ University of Worcester Sport Centre, Worcester — 2026-05-16
  [Worcester Wolves Community Sessions] @ University of Worcester Sport Centre, Worcester — 2026-05-23
  [Worcester Wolves Saturday Club] @ University of Worcester Sport Centre, Worcester — 2026-05-23
  [Worcester Wolves Half Term Activities] @ University of Worcester Sport Centre, Worcester — 2026-05-26
  [Worcester Wolves Community Sessions] @ University of Worcester Sport Centre, Worcester — 2026-05-26
  [Worcester Wolves Community Sessions] @ University of Worcester Sport Centre, Worcester — 2026-05-30
  [Worcester Wolves Saturday Club] @ University of Worcester Sport Centre, Worcester — 2026-05-30
  [African Head Charge] @ Neuadd Ogwen, Bangor — 2026-05-31
