=== GigRadar Artist Enrichment — Last.fm ===

Loading artists from DynamoDB...
  26,085 artists loaded

Processing 26,085 artists


  [11,301/26,085] (43.3%) | Enriched: 6525 | Genres: 4534 | Bios: 3933 | Not found: 4776   
  [11,401/26,085] (43.7%) | Enriched: 6584 | Genres: 4576 | Bios: 3966 | Not found: 4817   
  [11,501/26,085] (44.1%) | Enriched: 6637 | Genres: 4622 | Bios: 4002 | Not found: 4864   
  [11,601/26,085] (44.5%) | Enriched: 6691 | Genres: 4656 | Bios: 4036 | Not found: 4910   
  [11,701/26,085] (44.9%) | Enriched: 6743 | Genres: 4689 | Bios: 4065 | Not found: 4958   
  [11,801/26,085] (45.2%) | Enriched: 6808 | Genres: 4734 | Bios: 4100 | Not found: 4993   
  [11,901/26,085] (45.6%) | Enriched: 6856 | Genres: 4771 | Bios: 4132 | Not found: 5045   
  [12,001/26,085] (46.0%) | Enriched: 6911 | Genres: 4811 | Bios: 4170 | Not found: 5090   
  [12,101/26,085] (46.4%) | Enriched: 6966 | Genres: 4852 | Bios: 4207 | Not found: 5135   
  [12,201/26,085] (46.8%) | Enriched: 7012 | Genres: 4883 | Bios: 4237 | Not found: 5189   
  [12,301/26,085] (47.2%) | Enriched: 7072 | Genres: 4921 | Bios: 4271 | Not found: 5229   
  [12,401/26,085] (47.5%) | Enriched: 7132 | Genres: 4961 | Bios: 4310 | Not found: 5269   
  [12,501/26,085] (47.9%) | Enriched: 7184 | Genres: 4999 | Bios: 4345 | Not found: 5317   
  [12,601/26,085] (48.3%) | Enriched: 7244 | Genres: 5041 | Bios: 4382 | Not found: 5357   
  [12,701/26,085] (48.7%) | Enriched: 7304 | Genres: 5084 | Bios: 4422 | Not found: 5397   
  [12,801/26,085] (49.1%) | Enriched: 7364 | Genres: 5124 | Bios: 4464 | Not found: 5437   
  [12,901/26,085] (49.5%) | Enriched: 7423 | Genres: 5162 | Bios: 4495 | Not found: 5478   
  [13,001/26,085] (49.8%) | Enriched: 7481 | Genres: 5203 | Bios: 4531 | Not found: 5520   
  [13,101/26,085] (50.2%) | Enriched: 7537 | Genres: 5248 | Bios: 4570 | Not found: 5564   
  [13,201/26,085] (50.6%) | Enriched: 7591 | Genres: 5294 | Bios: 4610 | Not found: 5610   
  [13,301/26,085] (51.0%) | Enriched: 7646 | Genres: 5333 | Bios: 4642 | Not found: 5655   
  [13,401/26,085] (51.4%) | Enriched: 7711 | Genres: 5371 | Bios: 4676 | Not found: 5690   
  [13,501/26,085] (51.8%) | Enriched: 7778 | Genres: 5420 | Bios: 4721 | Not found: 5723   
  [13,601/26,085] (52.1%) | Enriched: 7834 | Genres: 5456 | Bios: 4754 | Not found: 5767   
  [13,701/26,085] (52.5%) | Enriched: 7892 | Genres: 5498 | Bios: 4792 | Not found: 5809   
  [13,801/26,085] (52.9%) | Enriched: 7945 | Genres: 5537 | Bios: 4824 | Not found: 5856   
